0,0.996047,-0.0284134,0.0841576,0,-0.00119826,-0.951669,-0.307122,0,0.0888166,0.305807,-0.947942,0,-0.0868875,0.0268293,0.461222,1
1,0.936181,-0.192528,0.294106,0,-0.0992342,-0.947391,-0.304306,0,0.337221,0.2557,-0.906035,0,-0.177931,-0.0623009,0.477572,1
2,0.929096,-0.185317,0.32006,0,-0.051196,-0.921517,-0.384949,0,0.366278,0.341269,-0.865665,0,-0.182293,-0.129766,0.585338,1
3,0.990644,0.0961818,-0.0968186,0,0.0708408,-0.968784,-0.237571,0,-0.116646,0.22849,-0.966533,0,0.0510316,-0.0567071,0.488254,1
4,0.995949,0.0297939,-0.0848363,0,-0.00098088,-0.939851,-0.341585,0,-0.0899105,0.340284,-0.936014,0,0.0032087,0.0419806,0.313926,1
5,0.99979,-0.0204203,0.00152345,0,-0.0189593,-0.951229,-0.307901,0,0.00773659,0.307808,-0.951417,0,-0.0896775,-0.09218,0.529901,1
6,0.979399,-0.124648,0.158873,0,-0.0514154,-0.914751,-0.400733,0,0.19528,0.384309,-0.902315,0,-0.190116,-0.0649878,0.475377,1
7,0.931036,-0.170456,0.32267,0,-0.053264,-0.938212,-0.341938,0,0.361018,0.30117,-0.882588,0,-0.134795,0.0228435,0.464993,1
8,0.969237,0.156359,-0.190083,0,0.0959817,-0.951258,-0.293078,0,-0.226644,0.265818,-0.937002,0,0.11299,0.0284373,0.473408,1
9,0.993578,-0.0399256,0.105872,0,0.000317383,-0.93469,-0.355463,0,0.113149,0.353213,-0.928675,0,-0.0287629,0.074486,0.383868,1
10,0.992866,-0.0292927,0.115581,0,0.013227,-0.936311,-0.350921,0,0.118499,0.349947,-0.929244,0,-0.0216118,0.085756,0.367087,1
11,0.992582,0.00858223,0.121273,0,0.0377693,-0.969916,-0.240491,0,0.11556,0.243288,-0.963046,0,-0.0745124,-0.104485,0.675583,1
12,0.936721,-0.14922,0.31668,0,-0.0569395,-0.957502,-0.282751,0,0.345414,0.246827,-0.905409,0,-0.141579,0.0214272,0.470255,1
13,0.977278,-0.0518693,0.205518,0,-0.0017592,-0.971548,-0.236837,0,0.211955,0.231094,-0.949563,0,-0.162952,-0.0500661,0.459216,1
15,0.961823,0.162866,-0.219932,0,0.0969043,-0.954253,-0.282863,0,-0.25594,0.250752,-0.933605,0,0.0866696,-0.00106509,0.396868,1
