0,-0.980255,0.134338,0.145097,0,0.102489,0.972705,-0.208183,0,-0.169103,-0.189202,-0.967268,0,-0.024288,-0.382462,0.497261,1
1,-0.979958,0.118361,0.160228,0,0.0833591,0.974183,-0.209807,0,-0.180925,-0.192246,-0.964525,0,-0.0349738,-0.392078,0.475712,1
2,-0.982044,0.0789207,0.171348,0,0.0656372,0.99448,-0.0818587,0,-0.176863,-0.0691421,-0.981804,0,0.0481096,-0.256744,0.805116,1
3,-0.904828,0.205826,0.372723,0,0.161493,0.975885,-0.146863,0,-0.393963,-0.0726931,-0.916247,0,0.0954315,-0.357498,0.578215,1
4,-0.956513,0.126208,0.262971,0,0.106581,0.990432,-0.0876681,0,-0.271519,-0.0558281,-0.960813,0,0.124074,-0.28776,0.578186,1
5,-0.985305,-0.0109179,-0.170452,0,-0.0033896,0.999008,-0.0443955,0,0.170768,-0.0431654,-0.984365,0,-0.0036898,-0.300497,0.538241,1
6,-0.978387,-0.0136509,-0.206329,0,0.0132819,0.991609,-0.128587,0,0.206353,-0.128548,-0.969997,0,-0.129487,-0.29911,0.522622,1
7,-0.983353,0.122979,0.133764,0,0.101938,0.982774,-0.154153,0,-0.150417,-0.137951,-0.978951,0,0.0395237,-0.355253,0.57348,1
8,-0.897135,0.218035,0.384201,0,0.148814,0.96804,-0.201875,0,-0.415938,-0.123935,-0.900908,0,0.0875142,-0.35724,0.574156,1
9,-0.897941,0.246181,0.364823,0,0.197582,0.966186,-0.165669,0,-0.393272,-0.0766784,-0.916219,0,0.140815,-0.279953,0.59664,1
10,-0.893251,0.231632,0.385292,0,0.143925,0.959281,-0.243034,0,-0.425897,-0.161638,-0.890216,0,0.155391,-0.229544,0.712099,1
11,-0.997253,0.0202598,-0.0712394,0,0.0254266,0.997053,-0.0723851,0,0.0695629,-0.0739976,-0.994829,0,-0.0888145,-0.261987,0.620003,1
12,-0.994749,0.0926581,-0.043456,0,0.0994404,0.975481,-0.19634,0,0.024198,-0.19963,-0.979572,0,-0.0557968,-0.338289,0.431698,1
13,-0.990338,0.127085,0.0554981,0,0.117557,0.981652,-0.15013,0,-0.0735592,-0.142155,-0.987107,0,0.0579201,-0.248967,0.660426,1
14,-0.952497,0.20511,0.225121,0,0.14346,0.954229,-0.262422,0,-0.268642,-0.21766,-0.938326,0,0.153048,-0.278551,0.594913,1
15,-0.984972,-0.0182175,-0.17175,0,0.00514103,0.990889,-0.134586,0,0.172637,-0.133447,-0.975904,0,-0.158776,-0.336357,0.594897,1
