0,0.11788,0.931932,0.342939,0,0.981717,-0.161341,0.100994,0,0.149449,0.324764,-0.933913,0,0.0315995,-0.0251393,0.341981,1
1,0.649821,0.697747,0.301466,0,0.760078,-0.594549,-0.262286,0,-0.00377296,0.399576,-0.916692,0,0.0266668,-0.0474733,0.275853,1
3,-0.760812,0.535183,0.367075,0,0.631867,0.48187,0.607079,0,0.148016,0.693816,-0.704777,0,-0.0133814,-0.0740523,0.378267,1
4,-0.983874,-0.14801,-0.100427,0,-0.173028,0.929843,0.324735,0,0.0453177,0.336875,-0.940458,0,0.00124469,-0.033702,0.354487,1
5,-0.595837,-0.747264,-0.294236,0,-0.802235,0.57086,0.174752,0,0.0373813,0.34017,-0.939621,0,-0.00933701,-0.0150092,0.362427,1
8,-0.670299,0.7285,0.141375,0,0.723563,0.59929,0.342502,0,0.164788,0.331873,-0.928819,0,0.0208514,-0.0297743,0.338175,1
9,-0.119671,0.755692,0.643901,0,0.992256,0.0692989,0.103084,0,0.0332782,0.651251,-0.758133,0,0.0590678,-0.169523,0.349969,1
10,-0.780227,0.492735,0.385302,0,0.624053,0.57139,0.532983,0,0.0424617,0.656297,-0.753307,0,0.0527953,-0.155505,0.362224,1
11,-0.00885978,0.963581,0.267271,0,0.998215,-0.00726392,0.0592783,0,0.0590608,0.267319,-0.961796,0,0.00845079,-0.0812757,0.27093,1
12,-0.814198,0.569148,0.114678,0,0.578222,0.777096,0.24856,0,0.0523517,0.268686,-0.961804,0,0.0133585,-0.0578107,0.277643,1
16,0.0108,0.920823,0.389831,0,0.99993,-0.0080383,-0.00871512,0,-0.00489151,0.389897,-0.920845,0,0.0056599,-0.0814669,0.261287,1
