0,0.50676049316,0.493146836723,0.50676049316,0.493146836728
1,0.506571336457,0.49334114067,0.506571336457,0.493341140675
2,0.35664095388,0.610579421544,0.356640953879,0.610579421549
3,0.357109157483,0.610305701791,0.357109157482,0.610305701796
4,0.477570004336,0.52146609761,0.477570004335,0.521466097615
5,0.478269503035,0.520824617759,0.478269503035,0.520824617764
6,0.270096908569,0.65348883692,0.270096908567,0.653488836925
7,0.270096908569,0.65348883692,0.270096908567,0.653488836925
8,0.269470259956,0.653747488712,0.269470259954,0.653747488716
9,0.424374695647,0.565602437841,0.424374695647,0.565602437846
10,0.424699984143,0.565358225788,0.424699984142,0.565358225793
11,0.327453967639,0.626716761444,0.327453967637,0.626716761449
12,0.327333790186,0.626779538434,0.327333790185,0.626779538439
13,0.399920988262,0.583149383216,0.399920988262,0.58314938322
14,0.400368140562,0.582842476164,0.400368140561,0.582842476169
15,0.301836742404,0.639448653867,0.301836742403,0.639448653872
16,0.30208194569,0.639332853908,0.302081945688,0.639332853912
