0,0.24488,-0.0130369003692,0.0379091246117
1,0.24488,-0.013007820603,0.0379191126376
2,0.24488,0.00833713995478,0.039211664048
3,0.24488,0.00827698023008,0.0392244069211
4,0.24488,-0.00859894100129,0.0391550854132
5,0.24488,-0.00870402040176,0.0391318607902
6,0.24488,0.0186160367603,0.0355036008788
7,0.24488,0.0186160367603,0.0355036008788
8,0.24488,0.0186840797976,0.035467839829
9,0.24488,-0.000825677517855,0.0400796800971
10,0.24488,-0.000871788055629,0.0400787036422
11,0.24488,0.0119938037099,0.0382519433833
12,0.24488,0.0120084722641,0.0382473410045
13,0.24488,0.00258541342596,0.0400047264391
14,0.24488,0.00252404392645,0.0400086453445
15,0.24488,0.0150464340297,0.0371573320223
16,0.24488,0.0150179302901,0.0371688615622
