0,0.866441,-0.490465,-0.0933995,0,-0.493247,-0.811871,-0.312367,0,0.077377,0.316717,-0.945359,0,-0.0162465,0.0913815,0.348787,1
1,0.729066,0.671831,0.130786,0,0.682869,-0.701035,-0.205522,0,-0.0463906,0.239149,-0.969874,0,0.0904435,0.059899,0.450148,1
2,0.963173,0.265817,-0.0404895,0,0.194877,-0.793864,-0.576023,0,-0.18526,0.546919,-0.81643,0,0.102027,0.0535547,0.511936,1
3,0.936981,-0.159205,-0.310999,0,-0.300238,-0.822125,-0.483702,0,-0.178672,0.546593,-0.818115,0,0.0966021,0.041971,0.506222,1
4,0.998791,0.0375635,-0.0317218,0,0.0249233,-0.942984,-0.331905,0,-0.0423806,0.330713,-0.942779,0,0.0416564,0.0223115,0.451915,1
5,0.796963,-0.559533,-0.227537,0,-0.602587,-0.762504,-0.235534,0,-0.0417091,0.324823,-0.944855,0,0.0414885,0.0532826,0.463215,1
7,0.992964,0.0739214,0.0925094,0,0.0992177,-0.945805,-0.309206,0,0.0646389,0.316209,-0.946485,0,-0.0239103,0.126981,0.359705,1
8,0.997964,-0.0474456,-0.0426152,0,-0.0515813,-0.99346,-0.101863,0,-0.0375036,0.103854,-0.993885,0,0.0120528,0.133425,0.4503,1
9,0.571263,-0.813811,-0.10663,0,-0.819965,-0.57161,-0.0303294,0,-0.0362684,0.104759,-0.993836,0,0.00390613,0.172769,0.453129,1
10,0.000409626,-0.811311,-0.584615,0,-0.994954,0.0583266,-0.081641,0,0.100335,0.581698,-0.807193,0,0.0270508,0.0253132,0.482363,1
11,0.86953,-0.448168,-0.207516,0,-0.482038,-0.678671,-0.554116,0,0.107502,0.581851,-0.806159,0,0.0450384,0.0307886,0.487968,1
13,0.644324,0.619053,0.449021,0,0.762597,-0.476054,-0.43797,0,-0.0573682,0.624617,-0.778822,0,0.0219114,0.0624486,0.401059,1
14,0.828304,0.501686,0.249447,0,0.536164,-0.580546,-0.612776,0,-0.162606,0.641309,-0.749855,0,0.0476116,0.0272879,0.512547,1
15,0.99503,0.0972664,-0.0213429,0,0.089047,-0.965038,-0.246519,0,-0.0445747,0.243393,-0.968903,0,0.111331,0.0719914,0.451678,1
