0,-0.162114,-0.8363,-0.523757,0,-0.952606,0.271096,-0.138015,0,0.257411,0.47656,-0.840613,0,-0.235059,-0.114494,0.662668,1
1,-0.301622,-0.903342,-0.304954,0,-0.952901,0.274984,0.127923,0,-0.0317008,0.329175,-0.943737,0,-0.0533437,-0.175334,0.497091,1
2,0.264232,-0.826358,-0.497307,0,-0.964105,-0.240296,-0.112962,0,-0.0261534,0.509304,-0.860189,0,0.0533133,-0.0118865,0.559046,1
3,0.100834,-0.915527,-0.389413,0,-0.993575,-0.11288,0.00811174,0,-0.0513837,0.386094,-0.921027,0,-0.23105,-0.09631,0.602592,1
4,0.0998934,-0.915381,-0.389998,0,-0.993532,-0.113035,0.0108275,0,-0.0539947,0.386394,-0.920752,0,-0.230972,-0.0961611,0.602548,1
5,-0.351025,-0.684648,-0.638779,0,-0.883498,0.468153,-0.0162656,0,0.310182,0.558651,-0.769218,0,-0.287876,-0.164695,0.653837,1
6,-0.466074,-0.8421,-0.27137,0,-0.883709,0.428242,0.188859,0,-0.0428257,0.327835,-0.943764,0,-0.189149,-0.12225,0.515437,1
7,-0.666935,-0.596952,-0.445922,0,-0.743516,0.572368,0.345801,0,0.0488046,0.562177,-0.825576,0,-0.231356,-0.043535,0.641311,1
8,-0.665737,-0.597337,-0.447194,0,-0.744554,0.57139,0.345185,0,0.0493305,0.562763,-0.825145,0,-0.23162,-0.0432248,0.641342,1
9,0.0835247,-0.879496,-0.468519,0,-0.99109,-0.0243677,-0.130943,0,0.103747,0.475281,-0.873696,0,-0.0339173,-0.172153,0.450083,1
10,0.0332564,-0.887051,-0.460472,0,-0.995998,0.00882537,-0.0889345,0,0.0829533,0.461587,-0.883208,0,-0.0155551,-0.140865,0.481037,1
11,0.0331429,-0.886058,-0.462388,0,-0.996179,0.00811423,-0.0869528,0,0.0807972,0.463503,-0.882404,0,-0.0153337,-0.139527,0.481096,1
12,0.0335462,-0.883057,-0.468066,0,-0.995588,0.011537,-0.0931195,0,0.0876299,0.469125,-0.878774,0,-0.0152898,-0.13927,0.481225,1
13,-0.415606,-0.754788,-0.50751,0,-0.893615,0.442825,0.0732059,0,0.169483,0.483943,-0.85853,0,-0.170132,-0.135737,0.626692,1
14,-0.416289,-0.755836,-0.505387,0,-0.892835,0.444902,0.0700545,0,0.171898,0.48039,-0.860044,0,-0.170844,-0.133147,0.627682,1
15,-0.291581,-0.753602,-0.589121,0,-0.952226,0.28715,0.103976,0,0.0908094,0.591294,-0.801327,0,-0.0538088,-0.0879395,0.683384,1
16,0.0342827,-0.854743,-0.517919,0,-0.996542,0.0100122,-0.0824878,0,0.0756914,0.518955,-0.851443,0,-0.059016,-0.15555,0.563523,1
17,-0.266927,-0.713582,-0.647728,0,-0.957982,0.269684,0.0976783,0,0.104981,0.646584,-0.755584,0,-0.0605564,-0.132082,0.675586,1
18,0.0348772,-0.855066,-0.517344,0,-0.996753,0.00783064,-0.0801394,0,0.0725756,0.518459,-0.852017,0,-0.0591269,-0.155519,0.563717,1
19,0.0343721,-0.855816,-0.516138,0,-0.997027,0.00627437,-0.0768005,0,0.0689655,0.517243,-0.853055,0,-0.0591125,-0.15546,0.563708,1
20,0.0346981,-0.855658,-0.516378,0,-0.996889,0.00695514,-0.0785112,0,0.0707702,0.517495,-0.852755,0,-0.059157,-0.155472,0.56376,1
21,-0.560788,-0.683395,-0.467427,0,-0.826177,0.498902,0.261779,0,0.0543017,0.53298,-0.844384,0,-0.146299,0.022644,0.706978,1
22,-0.561918,-0.6832,-0.466354,0,-0.825472,0.499485,0.262888,0,0.0533319,0.532684,-0.844632,0,-0.146162,0.0223627,0.707234,1
23,-0.0966828,-0.892723,-0.440111,0,-0.994025,0.109116,-0.00296594,0,0.0506709,0.437194,-0.897939,0,-0.105527,-0.10842,0.608833,1
24,-0.0961349,-0.896165,-0.433183,0,-0.994087,0.108521,-0.00389218,0,0.0504973,0.430247,-0.901298,0,-0.105723,-0.10655,0.608324,1
25,0.0580814,-0.876749,-0.477428,0,-0.991083,-0.108086,0.0779187,0,-0.119918,0.468645,-0.875209,0,0.0169281,-0.165815,0.460552,1
26,0.0574175,-0.876293,-0.478345,0,-0.990694,-0.109237,0.0811967,0,-0.123405,0.469232,-0.87441,0,0.0169904,-0.16602,0.460378,1
27,-0.145451,-0.737128,-0.659914,0,-0.988981,0.0897409,0.11774,0,-0.0275679,0.669768,-0.742058,0,0.100853,0.00999666,0.672282,1
28,-0.324665,-0.734136,-0.596353,0,-0.853068,0.499596,-0.150598,0,0.408495,0.459836,-0.788469,0,-0.113891,-0.175612,0.643395,1
